name,primary_type,all_types,phone,website,address,rating,reviews,status,maps_url,place_id
Kings Landing,corporate_office,corporate_office|point_of_interest|establishment,,,"1788, Sushant Lok Rd, Sushant Lok, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.4,18,OPERATIONAL,https://maps.google.com/?cid=11665690368771565914&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJiY3318AYDTkRWilTOpXb5KE
Makdi ecosystem,apartment_building,apartment_building|service|point_of_interest|establishment,,,"1763, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,2,OPERATIONAL,https://maps.google.com/?cid=10942448913653668702&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJsduaiysZDTkRXpsvt09j25c
GOVT. Model sanskriti primary school,primary_school,primary_school|school|educational_institution|point_of_interest|establishment,,,"F33M+FX3, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=1773030265277094289&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ2-tAwrAZDTkRkZnb4aERmxg
Government Junior School,school,school|educational_institution|point_of_interest|establishment,,,"F33M+FX3, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=11166934853941566315&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ___zLcEYDTkRa5sdrxXs-Jo
traffic police van,apartment_complex,apartment_complex|service|point_of_interest|establishment,,,"Huda Market, Block C, Huda Colony, Sector 46, Gurugram, Haryana 122009, India",5,1,OPERATIONAL,https://maps.google.com/?cid=7432782050952228552&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJv-G3RQAZDTkRyC7oD-WLJmc
KD’s House,apartment_building,apartment_building|service|point_of_interest|establishment,,,"1771, 2nd floor, Sushant Lok Rd, Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122009, India",4,1,OPERATIONAL,https://maps.google.com/?cid=15816809784200957971&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJjRAoDgAZDTkRE5A4m7KYgNs
OYO LIFE GRG1160 Golf Course Rd,hotel,hotel|guest_house|inn|cottage|motel|lodging|service|point_of_interest|establishment,0124 620 1166,https://www.oyorooms.com/46704/,"Sushant Lok Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",3.5,2,OPERATIONAL,https://maps.google.com/?cid=10847200160463491807&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJl86cU60ZDTkR35L8MxP_iJY
KD,apartment_building,apartment_building|service|point_of_interest|establishment,,,"C1/2964, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=8029336291787551288&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJcb3pCAAZDTkRODIm7tDubW8
"Mayoorawas, C-2965",apartment_building,apartment_building|service|point_of_interest|establishment,,,"C1, 2965Sushant Lok-1, C1/2965, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,1,OPERATIONAL,https://maps.google.com/?cid=14517320800873498129&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJFWaJfAAZDTkREUZ0Mlrid8k
Snow Bunny HQ,point_of_interest,point_of_interest|establishment,,,"C1/2965, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,2,OPERATIONAL,https://maps.google.com/?cid=10971345892587663803&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJC6IwbwAZDTkRu_Gg6_UMQpg
C1-2964,condominium_complex,condominium_complex|service|point_of_interest|establishment,,,"C1/2964, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=9559667538524678233&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJic04XQAZDTkRWaiYHPrCqoQ
Rajput house,association_or_organization,service|association_or_organization|point_of_interest|establishment,,,"C1/2961, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=1618154845175502413&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ3YnlQAAZDTkRTVZDIkLXdBY
Sushant lok,housing_complex,housing_complex|service|point_of_interest|establishment,,,"Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",3.8,39,OPERATIONAL,https://maps.google.com/?cid=2108813980785345974&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ_c8yENgZDTkRtoUWfiQDRB0
SL Home,apartment_building,apartment_building|service|point_of_interest|establishment,,,"C 1, 2948, Sushant Lok Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=8439242528441525374&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJAzKhq9QZDTkRfmQg2V02HnU
Auring Technologies LLP,corporate_office,corporate_office|point_of_interest|establishment,097110 28070,https://www.auring.in/,"2959, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,3,OPERATIONAL,https://maps.google.com/?cid=9534992053363462215&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJD2J6B8cYDTkRR9DmBMEYU4Q
Home Retreat Realty Pvt. Ltd,real_estate_agency,real_estate_agency|general_contractor|service|point_of_interest|establishment,097177 71019,,"Office No 68, 1st Floor, The Park Inn, Near HUDA City, Block C, Sector 43, Sushant Lok Phase 1, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.3,6,OPERATIONAL,https://maps.google.com/?cid=4892636134531004218&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJOTVwP8MYDTkROvf1XaQi5kM
Police Officers Apartments,condominium_complex,condominium_complex|service|point_of_interest|establishment,,,"F33Q+897, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.2,42,OPERATIONAL,https://maps.google.com/?cid=14171312114329451679&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJx7tTZQUZDTkRn_zL_0idqsQ
C1 2942,apartment_building,apartment_building|service|point_of_interest|establishment,,,"F33Q+795, Phase 1, Phase -1, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=2237266210014813310&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJcXyjYwAZDTkRftzqs8NdDB8
