name,primary_type,all_types,phone,website,address,rating,reviews,status,maps_url,place_id
Block C,apartment_building,apartment_building|point_of_interest|service|establishment,,,"738, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=16324335792828469885&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJpy2SstIZDTkRfVK83emwi-I
740B,apartment_building,apartment_building|point_of_interest|service|establishment,,,"739, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=8139935262500395964&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ34cM-OUZDTkRvBsDeP7b9nA
"C893-D, C block, sudhant lok 1",apartment_complex,apartment_complex|point_of_interest|service|establishment,,,"C893, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=13516461668063015414&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ9-1XdQAZDTkR9nEUGUYelLs
Kamboj house,housing_complex,housing_complex|point_of_interest|service|establishment,,,"734, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,1,OPERATIONAL,https://maps.google.com/?cid=6015112572840331462&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJtdYSDi8ZDTkRxkgi_AP5eVM
Morpankh Park,park,park|point_of_interest|establishment,,,"F34M+V48, Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122009, India",4.5,46,OPERATIONAL,https://maps.google.com/?cid=6167652452784074249&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJoR_dMmQZDTkRCe5Cajrnl1U
C-754,apartment_building,apartment_building|point_of_interest|service|establishment,,,"F34M+WCR, Raj Villa Marg, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.7,3,OPERATIONAL,https://maps.google.com/?cid=9850405703840164679&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ04A_YXgZDTkRR-vfRsyrs4g
Daaya Home,association_or_organization,association_or_organization|point_of_interest|service|establishment,,,"896 DB Block C, facing, Block C, Morpankhi Park, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122009, India",4,1,OPERATIONAL,https://maps.google.com/?cid=16525803865388813661&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ-Sei0_4ZDTkRXQ1H4A5zV-U
EITC GROUP( A TRUSTED NAME SINCE 2006),service,wholesaler|point_of_interest|service|establishment,098998 67897,https://www.eitcgroup.com/,"733, Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122001, India",,,OPERATIONAL,https://maps.google.com/?cid=7885628309669058670&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJi5oqZi4ZDTkRbpiW9Cphb20
"C-742, Sushant Lok Phase - 1, C-Block",apartment_complex,apartment_complex|point_of_interest|service|establishment,,,"c, 742, Sushant Lok Rd, Phase -1, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",3,1,OPERATIONAL,https://maps.google.com/?cid=9023977908809126235&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJv77KfAAZDTkRW1GK0xicO30
C733-Aggarwal’s,housing_complex,housing_complex|point_of_interest|service|establishment,,,"733, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=8834539588287789656&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ0ahbeQAZDTkRWPoEuvKWmno
Sliceinn Yucca,service,point_of_interest|service|establishment,080767 78706,https://www.sliceinn.in/,"C 576, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.4,5,OPERATIONAL,https://maps.google.com/?cid=15065606343627704669&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJTUxZ_HoZDTkRXQnNBSbJE9E
Realxinfra,consultant,real_estate_agency|consultant|point_of_interest|service|establishment,,,"1414, Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122001, India",,,CLOSED_TEMPORARILY,https://maps.google.com/?cid=12285978330855197846&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJv9sFWoUZDTkRlkzFsDKQgKo
Dry cleaning,laundry,laundry|point_of_interest|service|establishment,,,"Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,CLOSED_TEMPORARILY,https://maps.google.com/?cid=6939704931881147315&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJmx_HhjMZDTkRs1vNDt7ITmA
The Gifting Edit,gift_shop,gift_shop|store|point_of_interest|establishment,081307 52709,http://www.thegiftingedit.co/,"Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=1474718036315632061&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJk2ttaXqFlQoRvXF0mj1AdxQ
C-752B,apartment_building,apartment_building|point_of_interest|service|establishment,,,"C 752 B, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,1,OPERATIONAL,https://maps.google.com/?cid=2924238453586487390&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJJ13PawAZDTkRXmiPWGH7lCg
"Cosy Lookout, 893CA, C-Block, Sushant Lok Phase-1, Sector-43",general_contractor,general_contractor|point_of_interest|service|establishment,,http://cosylookout.com/,"893CA, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=3396779746880953130&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJJVCkBGgZDTkRKpsU0S7JIy8
Raj Villa,housing_complex,housing_complex|point_of_interest|service|establishment,,,"MariGold Park Ln, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=11735569893926125540&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJgeYycFkZDTkR5D88DKQe3aI
"C-775, Sushant Lok-1",apartment_building,apartment_building|point_of_interest|service|establishment,,,"F35M+3F8, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=2876389108596100041&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJWbUSAQAZDTkRyUusjaf86ic
Edify Learning,corporate_office,corporate_office|point_of_interest|establishment,091777 44117,,"747 b, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=2811789429607113505&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJe6UbwcMYDTkRISPutpZ7BSc
Palak Y's,cafe,cafe|food|point_of_interest|establishment,,,"778, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.5,33,OPERATIONAL,https://maps.google.com/?cid=8154472324868007426&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJHbu-HPsZDTkRAuaCDmCBKnE
Government Model Sanskriti Senior Secondary School,school,school|educational_institution|point_of_interest|establishment,0124 257 0289,http://gmssssgurugram.com/,"F34P+Q8G, Vyapar Kendra Rd, Block C, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=938074760208937685&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJkfdkOMMYDTkR1XIDNwa2BA0
Chandra's,apartment_complex,apartment_complex|point_of_interest|service|establishment,,,"C2/103, Block C2, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=17185001313752233217&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJb0miVQAZDTkRAbXSEqVjfe4
Sehgal’s house,association_or_organization,association_or_organization|point_of_interest|service|establishment,,,"lord krishna enclave, C2/101, Block C2, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=12071661547633148078&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJFUeVUQAZDTkRroBqGzgoh6c
Rambeer Travels,taxi_service,taxi_service|transportation_service|point_of_interest|service|establishment,095602 61600,https://rambeertravels.com/,"R1 B301, EWS Richmond Park, Block C, DLF Phase IV, Sector 27, Gurugram, Haryana 122009, India",4.8,21,OPERATIONAL,https://maps.google.com/?cid=15168322142706338528&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJF_eBGwAZDTkR4Aq0op-0gNI
The Mystical Awakening,consultant,consultant|health|point_of_interest|service|establishment,,,"GF-108, Block C2, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=7720070057849569422&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ53sLQAAZDTkRjsBAn9AyI2s
Dormer Tools India Pvt Ltd,manufacturer,manufacturer|point_of_interest|establishment,,http://www.dormerpramet.com/,"B64-65, Sushant Lok Phase I, Block C2, DLF Garden Villas, Kanahi, Gurugram, Haryana 122009, India",3,1,CLOSED_TEMPORARILY,https://maps.google.com/?cid=16625962316006416173&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJM9rEOMQYDTkRLd-XZqNIu-Y
Sushant Lok-1,service,point_of_interest|service|establishment,0124 331 4764,,"Sector 68, Gurgaon, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",4,34,CLOSED_TEMPORARILY,https://maps.google.com/?cid=16331196650294798784&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ08G0V8EYDTkRwOneudMQpOI
Blue Moon PG,service,point_of_interest|service|establishment,,,"87, Block C2, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",3.6,47,OPERATIONAL,https://maps.google.com/?cid=7890243572291576616&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJiXBeOcQYDTkRKKO_hbnGf20
Aman Sonia Malik Home,apartment_building,apartment_building|point_of_interest|service|establishment,,,"F34P+MP2, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=11753441171119952955&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJlyC6UQAZDTkRO1QOBXmcHKM
CoRoomS - Near Golf Course Road,hotel,hotel|bed_and_breakfast|guest_house|inn|lodging|point_of_interest|establishment,,https://www.secure-booking-engine.com/accounts/B_01WCnEnIA7lm8jDTY2Jg/properties/x9rre4nz9CVT30x90bE1xg/booking-engine/web/source/O089QvUBbG7hTi4xPCcF7Q/cart/bDTpnhsNVzFdegbfXRIVWg/#/select-rooms,"Plot No.10, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.4,25,OPERATIONAL,https://maps.google.com/?cid=6726948682334691777&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJwyz8rMUYDTkRwWHXiC_sWl0
Madaan Villa,apartment_building,apartment_building|point_of_interest|service|establishment,,,"416a, Block C Dr, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=11687422706559648192&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJXWcjGAAZDTkRwIFSbAcRMqI
Exim International Trade Consultants,service,finance|consultant|point_of_interest|service|establishment,098998 67897,http://www.eitcgroup.com/,"733, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122002, India",3,2,OPERATIONAL,https://maps.google.com/?cid=687206556629074536&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJd-3rnjD9DDkRaAIy57hyiQk
Physioway- The Physiotherapy Clinic,medical_clinic,physiotherapist|consultant|medical_clinic|health|point_of_interest|service|establishment,099101 19075,,"c2, 97, near Dlf phase 4, Block C2, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.9,47,OPERATIONAL,https://maps.google.com/?cid=16947627721067113676&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJl0SjRsQYDTkRzKzEs54RMus
Om Villa,service,point_of_interest|service|establishment,,,"418-A, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4,3,OPERATIONAL,https://maps.google.com/?cid=9797987651394099001&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJb4hdansZDTkROVcCY9tx-Yc
Anantya Ashiyana,apartment_building,apartment_building|point_of_interest|service|establishment,,,"781, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=15261079800312867969&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ07_8JQAZDTkRgayJwjg_ytM
Dietician Archana Batra's Clinic,consultant,consultant|health|point_of_interest|service|establishment,099718 86474,https://www.dtarchanabatra.com/,"House No. 97 (Lower Ground Floor, Power Grid Township Block-C2, Block C2, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.9,301,OPERATIONAL,https://maps.google.com/?cid=13834171548811595710&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJt-aURsQYDTkRvg-7ILrZ_L8
Lakkadworks - Luxury Interior Designers in Gurgaon,general_contractor,general_contractor|manufacturer|point_of_interest|service|establishment,099993 81022,http://www.lakkadworks.com/,"C2- 23A 3RD FLOOR, Block C2, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.7,54,OPERATIONAL,https://maps.google.com/?cid=8061986096677409856&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJM-b-Cj8ZDTkRQFSYBKTt4W8
Bagga Villa,service,point_of_interest|service|establishment,,,"C419A, Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122009, India",4.6,5,OPERATIONAL,https://maps.google.com/?cid=4284987646521471256&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJgQwsTQAZDTkRGHHZyY9Vdzs
Taneja’s Home KUNDAN VILLA,apartment_building,apartment_building|point_of_interest|service|establishment,,,"415, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,2,OPERATIONAL,https://maps.google.com/?cid=7144836761093270717&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJU_drkicZDTkRvewd4y2PJ2M
Dr. Yogendra Singh Rajput – Best Cardiologist & Heart Specialist in Gurgaon | Pediatric Cardiologist | Heart Surgeon,doctor,medical_center|doctor|consultant|hospital|medical_clinic|health|point_of_interest|service|establishment,092056 86906,http://svasthyaclinic.com/,"OPD 2, C-410 B, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.8,78,OPERATIONAL,https://maps.google.com/?cid=12043227965185897864&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJFXVQxwoZDTkRiLX0zQYkIqc
Excelsior American School,school,school|educational_institution|point_of_interest|establishment,,https://excelsioramericanschooladmissions.com/,"Golf Crse Rd, behind Dell building, Phase -1, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122001, India",,,OPERATIONAL,https://maps.google.com/?cid=13550609762587309994&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJFdcbgOEYDTkRqvf07MhvDbw
Quality all AC repair Service,store,store|point_of_interest|establishment,,http://qualityacrepairservice.co.in/,"F89M+VGF, Vyapar Kendra Rd, Block C Sushant Lok Phase I, Sector 43 Gurugram, Harvana, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",5,35,OPERATIONAL,https://maps.google.com/?cid=5800478265659482322&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ41DMCuwZDTkR0uABGEBwf1A
Zero Drama Theatre & Storytelling,association_or_organization,association_or_organization|point_of_interest|establishment,,,"Second Floor, Activity centre, Excelsior American School, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",,,CLOSED_TEMPORARILY,https://maps.google.com/?cid=681223290948217968&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJc7zVewAZDTkRcOywTfkwdAk
Vaikunt building,housing_complex,housing_complex|point_of_interest|service|establishment,,,"753, near Excelsior American School, Block C2, DLF Garden Villas, Sector 43, 43Gurugram, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=4133519689758386753&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ8w-3IAAZDTkRQaoh7EE2XTk
JC Taekwondo Academy India,sports_school,sports_school|sports_activity_location|health|point_of_interest|establishment,096432 47992,https://www.instagram.com/jc_taekwondoacademyindia?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,"Martial Arts Center:, 5th Floor, Sports Complex Building, Excelsior American School, Campus, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122002, India",5,11,OPERATIONAL,https://maps.google.com/?cid=5474227433326760249&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ2RX9egMfDTkROdEjz9hc-Es
Artistic Keeda Studios,association_or_organization,association_or_organization|point_of_interest|establishment,072919 14410,https://artistickeedastudios.com/,"3rd floor, Artistic Keeda Studios, Admin Building, Excelsior American School, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",4.9,54,OPERATIONAL,https://maps.google.com/?cid=9382763891375187288&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ1WI8cwAZDTkRWKXHFAxGNoI
Bharat Football Academy,sports_club,sports_club|association_or_organization|point_of_interest|establishment,098711 41009,http://www.bharatfa.com/,"Excelsior American School 1, Sushant Lok Phase I, Block C2, DLF Phase IV, Sector 43, Gurugram, Haryana 122009, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122001, India",4.7,76,OPERATIONAL,https://maps.google.com/?cid=7569438888461553404&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJg5qv5MUZDTkR_E7Hf5AMDGk
Excelsior Auditorium,auditorium,auditorium|event_venue|point_of_interest|establishment,093111 91645,https://excelsiorauditorium.com/,"near Excelsior American School, Block C2, DLF Phase 1, Sector 43, Gurugram, Haryana 122009, India",4.4,23,OPERATIONAL,https://maps.google.com/?cid=10367667732604624713&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJu64qxt0ZDTkRSZ8tX99a4Y8
The Father's House Church,school,school|educational_institution|point_of_interest|establishment,,https://tfhchurch-gurgaon.com/,"2nd Floor, Admin Building, Excelsior American School, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=8301871695782227760&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ-_EdtYwZDTkRMC_4dVIsNnM
"SPEECHKART | Gurugram | Best speech therapy for child & adults, language, swallow & voice therapy",health,health|point_of_interest|service|establishment,098125 05123,http://speechkart.com/,"House no:- 754, near Excelsior American School, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",5,266,OPERATIONAL,https://maps.google.com/?cid=12321256855286257496&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ6U_b0zEZDTkRWBevPdTl_ao
"Hobbeekiids, Daycare and Activity Center",child_care_agency,child_care_agency|educational_institution|point_of_interest|service|establishment,098183 80573,http://www.hobbeekiids.com/,"Hobbeekiids, Daycare and Activity Center, 5th Floor, Upper School Building, Excelsior American School, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",4.3,22,OPERATIONAL,https://maps.google.com/?cid=2429390614644169189&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJAwmch_gjDTkR5ZmIfuTttiE
New Life Church Gurgaon,church,church|place_of_worship|association_or_organization|point_of_interest|establishment,,http://www.churchnewlife.in/,"Excelsior American School, Block C2, DLF Phase 5, Sector 43, Gurugram, Haryana 122003, India",4.8,139,OPERATIONAL,https://maps.google.com/?cid=6599381508217255653&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ4aMadsYYDTkR5TaSRoS2lVs
SANKALP SPORTS ACADEMY - Best Sports Academy in DLF Phase 4 Gurgaon,sports_school,sports_school|point_of_interest|establishment,098997 90810,,"Excelsior American School, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",4.5,15,OPERATIONAL,https://maps.google.com/?cid=14038902224449965604&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJCTD_7t0YDTkRJA7IHDEz1MI
Sportozen,sports_club,sports_club|association_or_organization|point_of_interest|establishment,093116 83317,https://www.sportozen.com/,"Golf Crse Rd, behind Dell building, Block C2, DLF Phase 1, Sector 43, Gurugram, Haryana 122009, India",5,5,OPERATIONAL,https://maps.google.com/?cid=5589014633884984710&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ58RRuHYZDTkRhqUsmTIrkE0
Future Fit,gym,yoga_studio|fitness_center|gym|sports_complex|sports_school|sports_activity_location|health|point_of_interest|establishment,085272 69191,https://www.futurefit.in/,"Sports Complex, Excelsior American School, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",4.6,27,OPERATIONAL,https://maps.google.com/?cid=10598102319354418219&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJKy7x1NcYDTkRKxRdhugFFJM
C2/A1,apartment_building,apartment_building|point_of_interest|service|establishment,,,"Lord Krishna Enclave, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=6802895551728363620&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJm1VTLAAZDTkRZKjaBHa9aF4
MY TAXI,taxi_service,taxi_service|transportation_service|point_of_interest|service|establishment,,,"21, A-112/B, Sushant Log, Phase -I, Sector-43, Gurgaon -(Haryana) Pincode, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=12372651028935787232&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJVVVVzsUYDTkR4MKWxY58tKs
Cobalt Blue Foundation,cultural_center,cultural_center|point_of_interest|establishment,085278 87336,https://www.cobaltbluefoundation.com/,"C Suites, Block C2, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,58,OPERATIONAL,https://maps.google.com/?cid=3736296338583147262&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJVVVVzsUYDTkR_lLXZLn92TM
Zynah Overseas,corporate_office,corporate_office|point_of_interest|establishment,085958 30598,,"236 D block, Block C2, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=14298157437975322728&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJVVVVzsUYDTkRaOAgWW9CbcY
