name,primary_type,all_types,phone,website,address,rating,reviews,status,maps_url,place_id
SOL Salon,beauty_salon,beauty_salon|service|point_of_interest|establishment,,,"2514, Block C, Phase 1, Sushant Lok, Gurugram, Haryana 122001, Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122009, India",4.8,80,OPERATIONAL,https://maps.google.com/?cid=2465880990376780410&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ4-rpsSMZDTkReuLLKbKROCI
Only Vegan,restaurant,restaurant|food|point_of_interest|establishment,070115 86545,,"2519, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,3,CLOSED_TEMPORARILY,https://maps.google.com/?cid=6891923895691313771&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJHd5wW4YZDTkRawK1pUQIpV8
Bolti Band Paan,store,store|point_of_interest|establishment,,,"2506, mall, near Gold Souk, Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122009, India",,,CLOSED_TEMPORARILY,https://maps.google.com/?cid=16703329849693157859&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJm63g9M8ZDTkR47kjEQAmzuc
Enviroce India Pvt Ltd,general_contractor,general_contractor|service|point_of_interest|establishment,096250 94805,,"2519a, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.9,11,OPERATIONAL,https://maps.google.com/?cid=13021047177928249963&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ34dK-qUZDTkRaxIEfGsNtLQ
TARUN YADAV Advocate,consultant,consultant|service|point_of_interest|establishment,,,"2519A, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,CLOSED_TEMPORARILY,https://maps.google.com/?cid=9146122833389333909&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJJZ-1peoYDTkRla1CPEKO7X4
Set Your Biz company registration Solutions,consultant,consultant|accounting|finance|service|point_of_interest|establishment,,https://www.setyourbiz.com/,"2519-A, Vyapar Kendra Rd, Phase -1, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=2948530717750256242&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ9bQsIJ0ZDTkRcuLU2BBJ6yg
Vastu Nest,consultant,consultant|service|point_of_interest|establishment,093178 95125,,"C 2519 A, mall, in front of Gold Souk, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,3,OPERATIONAL,https://maps.google.com/?cid=15975052806757892782&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJefKXyhMZDTkRrkLpZuPJst0
Enpower Process Consultants Pvt. Ltd.,consultant,consultant|service|point_of_interest|establishment,098112 97283,http://www.enpower.pro/,"C-2510, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,2,OPERATIONAL,https://maps.google.com/?cid=11322583417326059766&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJpes2qOoYDTkR9sBy4aDlIZ0
"Gate exists, Sushant lok, gold souk mall",service,service|point_of_interest|establishment,,,"F32H+5HG, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4,2,OPERATIONAL,https://maps.google.com/?cid=15574188496600115265&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJl_7zHnUZDTkRQSjTDOyhItg
Gemkara Private Limited,jewelry_store,jewelry_store|wholesaler|store|manufacturer|service|point_of_interest|establishment,0124 408 8666,https://www.gemkara.com/,"SF-18, Gold Souk, Mall, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.9,5284,OPERATIONAL,https://maps.google.com/?cid=10636057153116730191&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJt4_V618ZDTkRT3NG5qDdmpM
PG,lodging,lodging|service|point_of_interest|establishment,,https://in.pg.com/,"2509, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,1,OPERATIONAL,https://maps.google.com/?cid=18248828950629276584&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJN8kwEwAZDTkRqFsfgT7dQP0
Tanishq Jewellery - Gurgaon - Gold Souk,jewelry_store,jewelry_store|store|manufacturer|service|point_of_interest|establishment,0124 487 5999,https://stores.tanishq.co.in/store-locator/jewellery-stores/haryana/gurgaon-goldsouk/GST,"Showroom: No. 22,23,24, Ground Floor, Gold Souk, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.6,2709,OPERATIONAL,https://maps.google.com/?cid=9683587409651127379&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJI4a-gyofDTkRU1Szd3EDY4Y
Chaurasia Pan Bhandar,store,store|point_of_interest|establishment,087502 82157,,"C /2514, Lgf, Gold Souk, Mall, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4,5,CLOSED_TEMPORARILY,https://maps.google.com/?cid=9244011827116813561&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJc8l1HcAYDTkR-azOpsdTSYA
BRAHMACHIT,service,health|service|point_of_interest|establishment,,https://instagram.com/brahmachit?igshid=MjkzY2Y1YTY=,"Kamroon Courts, St Thomas Marg, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=47414804219700937&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJN4ibXlIZDTkRySacYoNzqAA
SL Properties & Construction,consultant,real_estate_agency|consultant|service|point_of_interest|establishment,095400 59036,,"C2515, Shushant Lok phase 1, c block, opposite Gold Souk mall, Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122009, India",4.3,12,OPERATIONAL,https://maps.google.com/?cid=2225087479548185149&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJWd2cXhYZDTkRPYqjDEYZ4R4
Money For Gold,store,store|finance|point_of_interest|establishment,079824 77965,https://moneyforgold.info/contact-us/,"2519A, Mall, opposite Gold Souk, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,8,OPERATIONAL,https://maps.google.com/?cid=12797564494088044969&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJTaNY2DAZDTkRqQFFXBoVmrE
TRENDZ REALTARS,real_estate_agency,real_estate_agency|clothing_store|store|service|point_of_interest|establishment,070420 34001,,"C 2319, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",3.9,11,OPERATIONAL,https://maps.google.com/?cid=1890961976626544818&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJVYEseNQZDTkRsoCYJOYLPho
Sethi’s - GURUJI’s Blessings,apartment_building,apartment_building|service|point_of_interest|establishment,,,"C - 2516, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,1,OPERATIONAL,https://maps.google.com/?cid=6475489547957187010&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJS7GwEagZDTkRwjG-bG-P3Vk
Pain Physio center,dental_clinic,dental_clinic|medical_clinic|health|point_of_interest|establishment,,,"Plot no.2, H-block, Vatika Rd, Block C, Sushant Lok Phase I, Sector 82, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=2756940911933465143&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJB2brcD0ZDTkRNyKJCiefQiY
Cityhomecare,employment_agency,employment_agency|service|point_of_interest|establishment,070420 88315,,"C, 2507, near Gold Souk, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=2285931616886103741&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJufuho-oYDTkRvZ5UtbFCuR8
Bhagyami Homes,apartment_building,apartment_building|housing_complex|service|point_of_interest|establishment,070238 69386,,"2087A, Block C, Sushant Lok 1, Behind Peach Tree Complex, near Gold Souk, Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122022, India",5,1,OPERATIONAL,https://maps.google.com/?cid=3227200671794187627&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ94qcFu4ZDTkRa80xnelRySw
C-2169,apartment_building,apartment_building|service|point_of_interest|establishment,,,"C/2169, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",3.9,25,OPERATIONAL,https://maps.google.com/?cid=205814262771042716&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJR-HAYLYZDTkRnEktRvsy2wI
Lotous books,candy_store,candy_store|confectionery|food_store|store|point_of_interest|food|establishment,098738 79182,,"1213, Lotus Ave, Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122002, India",4,1,OPERATIONAL,https://maps.google.com/?cid=464965982372036435&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJgeVevYgZDTkRU__s8xjkcwY
Isha’s,apartment_complex,apartment_complex|service|point_of_interest|establishment,,,"C2168, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=4291978761502904741&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ3QdYPgAZDTkRpdHmlvErkDs
C-2282A,apartment_building,apartment_building|service|point_of_interest|establishment,,,"C-2282A, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=12724874367319368993&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJg92QHgAZDTkRIWWLW9HVl7A
Room For Rent,apartment_building,apartment_building|service|point_of_interest|establishment,,,"C-2282, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",3.6,9,OPERATIONAL,https://maps.google.com/?cid=7970290446755337676&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJNQ0haf0ZDTkRzJWK0-4onG4
Omega Stayz,private_guest_room,private_guest_room|lodging|point_of_interest|establishment,082956 20786,,"1211, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",3.8,11,OPERATIONAL,https://maps.google.com/?cid=18277158818377259572&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJB9vZArcZDTkRNFrG2BuDpf0
1213/43 Shakuntlam,apartment_building,apartment_building|service|point_of_interest|establishment,,,"C3XJ+WXC, Lotus Ave, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.3,3,OPERATIONAL,https://maps.google.com/?cid=7954462345023025791&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJN28KQwAZDTkRf3JRtlvtY24
Yadav’s Home,housing_complex,housing_complex|service|point_of_interest|establishment,,,"House No. 1212, opposite SHALOM HILLS INTERNATIONAL SCHOOL, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,1,OPERATIONAL,https://maps.google.com/?cid=7976675046752632547&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJBdRWZAAZDTkR475pWrHXsm4
DesignMyBrand,service,service|point_of_interest|establishment,,,"Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122022, India",,,OPERATIONAL,https://maps.google.com/?cid=7173953203500989004&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJKTA25a4ZDTkRTLrz6W0Aj2M
Comply4HR Consultants Private Limited,service,consultant|service|point_of_interest|establishment,083950 99409,https://www.comply4hr.com/,"C-2097-A, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,5,OPERATIONAL,https://maps.google.com/?cid=14528005604462499423&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJs5FPTMoZDTkRXxbf5B_Ynck
Maalyun Kashmiri Restaurant,north_indian_restaurant,north_indian_restaurant|indian_restaurant|restaurant|point_of_interest|food|establishment,097111 49263,http://www.maalyun.com/,"Shop no 15 peach tree hotels sushant lok 1 C block Just a side, hdfc bank, to, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122009, India",3.7,66,OPERATIONAL,https://maps.google.com/?cid=11117809607729306883&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJVZUBq-cYDTkRA10h_e5kSpo
Sector 43,housing_complex,housing_complex|service|point_of_interest|establishment,,,"1212/43, Yadav’s, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122009, India",5,1,OPERATIONAL,https://maps.google.com/?cid=2010734804175992201&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ3waPZwAZDTkRibVsrKaQ5xs
KaushalHouse,housing_complex,housing_complex|service|point_of_interest|establishment,,,"C/2163, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",3.7,3,OPERATIONAL,https://maps.google.com/?cid=530239741138224726&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJGwL2LgAZDTkRVsZWODzKWwc
Yuvraj’s,apartment_building,apartment_building|service|point_of_interest|establishment,,,"1209, Lotus Ave, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4,2,OPERATIONAL,https://maps.google.com/?cid=3747736084814897545&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJL8G4fQAZDTkRiSFO3xyiAjQ
Mirisha Homes,apartment_building,apartment_building|service|point_of_interest|establishment,,,"2094A, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,1,OPERATIONAL,https://maps.google.com/?cid=15720214914432566414&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJqwnlH5sZDTkRjgSN5yxsKdo
PP 1208,apartment_building,apartment_building|service|point_of_interest|establishment,,,"1209, St Thomas Marg, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",3,1,OPERATIONAL,https://maps.google.com/?cid=5369121529878623839&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ35TNV-kZDTkRXzZRqJXzgko
RoadMasters Co.,general_contractor,transportation_service|general_contractor|service|point_of_interest|establishment,,,"C 2276, Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=6042617077984845760&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJTzR6s1gZDTkRwN_-njew21M
Bank of Baroda ATM,atm,atm|finance|point_of_interest|establishment,1800 5700,https://bankofbaroda.bank.in/?utm_source=GMB&utm_medium=Organic,"Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 41, Gurugram, Haryana 122009, India",4.3,11,OPERATIONAL,https://maps.google.com/?cid=5813907204978791050&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJG9hnXcAYDTkRilLYrcwlr1A
N home,housing_complex,housing_complex|service|point_of_interest|establishment,,,"Phase 1, 2273, Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122009, India",5,1,OPERATIONAL,https://maps.google.com/?cid=5858670758375829583&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJicO0WgAZDTkRT7D1oAMuTlE
Parmod Singal & Associates,consultant,consultant|accounting|finance|service|point_of_interest|establishment,098101 58069,,"C1, 2782, Sushant Lok Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,4,OPERATIONAL,https://maps.google.com/?cid=10318342401816294327&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJzdVkUesEDTkRt3Mc274dMo8
Bat Butlers,apartment_complex,apartment_complex|service|point_of_interest|establishment,,,"2781, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,2,OPERATIONAL,https://maps.google.com/?cid=14322943166173859244&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJX9XAOAAZDTkRrM3mZexQxcY
Sehgal's,housing_complex,housing_complex|service|point_of_interest|establishment,,,"C1/2790, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,2,OPERATIONAL,https://maps.google.com/?cid=13002896211738802111&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJewlDawAZDTkRv7f2VzaRc7Q
Permanent roommates pg sector 43,apartment_building,apartment_building|service|point_of_interest|establishment,097287 85009,,"C1 2780, Sushant Lok Rd, Phase -1, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.4,43,OPERATIONAL,https://maps.google.com/?cid=9888870145163002617&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ36SP9uwZDTkR-QJo6ABTPIk
Maa Infratech Private Limited,service,service|point_of_interest|establishment,,,"House 2780, Block C Rd, near Paras Hospital Road, Phase -1, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,2,OPERATIONAL,https://maps.google.com/?cid=13759539067768412959&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ8y6xSgAZDTkRHxtyh-Gz874
Bhaiji's house,apartment_building,apartment_building|service|point_of_interest|establishment,,,"Phase I, Sushant Lok Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,1,OPERATIONAL,https://maps.google.com/?cid=10206852322432308059&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJFbgFUwAZDTkRW9Ny6RsGpo0
Yadav Tiffin Service,food,food|point_of_interest|establishment,098701 71699,,"Rambo Appartment, near Hanumajn Mandhir, Block C, Sushant Lok Phase I, Sector 43, gurgoan, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=2691150741532263342&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJCUlynpIZDTkRrkMPUlfjWCU
OnePlus Care,service,service|point_of_interest|establishment,088823 14680,http://oneplusrepairecenter.in/,"Roshan Kumarnt, Phase I, Sushant Lok Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.6,149,OPERATIONAL,https://maps.google.com/?cid=11879616822963604768&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJC8n8eZcZDTkRIA2AQI_g3KQ
GURMEHAR,apartment_building,apartment_building|service|point_of_interest|establishment,,,"Block-B2, B38A, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=17881477986792864844&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJAb2J7CUZDTkRTHzBJX3FJ_g
Byte Bistro,restaurant,restaurant|food|point_of_interest|establishment,093116 22840,https://bytebistro.vercel.app/,"Basement, C1, 2801, Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122009, India",5,3,OPERATIONAL,https://maps.google.com/?cid=1626766744238579527&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJgTy1AXUZDTkRR1_CIrxvkxY
Community Center,community_center,community_center|event_venue|service|point_of_interest|establishment,,,"Sushant Lok Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.1,48,OPERATIONAL,https://maps.google.com/?cid=11568201997487648681&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJU2vSwLgZDTkRqS83_myCiqA
C/2788,condominium_complex,condominium_complex|service|point_of_interest|establishment,,,"2788, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=4677102759142169195&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJDZwLZwAZDTkRaxqr2C1o6EA
Shaswatta dutt,association_or_organization,service|association_or_organization|point_of_interest|establishment,,,"1973-74, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=17096943193273635282&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJl6CxUhsZDTkR0pEbNECLRO0
Cozy Corner - Entire Place,lodging,lodging|point_of_interest|establishment,,https://www.booking.com/hotel/in/cozy-corner-gurugram5.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-16201236&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-16201236_grp-0_gendate-20260615,"Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=5594179894838913712&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJs5DurcAYDTkRsGqBofmEok0
Beliv Stays,lodging,lodging|point_of_interest|establishment,,,"Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=13667409775087249234&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJlVZ_UscYDTkRUufGA8dkrL0
Verma’s House,apartment_complex,apartment_complex|service|point_of_interest|establishment,,,"C1/2789, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,1,OPERATIONAL,https://maps.google.com/?cid=6888426965050260700&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJa_kmXgAZDTkR3PwKCdSbmF8
ProjectorOnHire,point_of_interest,point_of_interest|establishment,098213 46169,https://projectoronhire.com/contact/,"2676, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,CLOSED_TEMPORARILY,https://maps.google.com/?cid=7220454937669832248&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJt5yyiMYYDTkROI6GnII1NGQ
Black Swan,apartment_building,apartment_building|service|point_of_interest|establishment,,,"2798a, Sushant Lok Rd, Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=13654692513323529444&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJOQONhiMZDTkR5LTVxX42f70
C-1 / 2802 Sushant Lok 1l,apartment_complex,apartment_complex|service|point_of_interest|establishment,,,"2802, Sushant Lok Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",3,2,OPERATIONAL,https://maps.google.com/?cid=10691555383305242072&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJlbI1QwAZDTkR2AVTjvkIYJQ
Cleanbuddy,laundry,laundry|service|point_of_interest|establishment,090902 62644,,"c, 2699, Sushant Lok Rd, Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122009, India",1.4,10,OPERATIONAL,https://maps.google.com/?cid=16805705960517254017&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ1xbWXr8ZDTkRgbtL2IfcOek
Godrej Miraya Sector 43 Gurgaon,condominium_complex,condominium_complex|real_estate_agency|consultant|association_or_organization|general_contractor|service|point_of_interest|establishment,063665 61827,https://www.godrejproperties.com/gurugram/residential/godrej-miraya,"Ground Floor, Sushant 74, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122002, India",4.6,59,OPERATIONAL,https://maps.google.com/?cid=12545244649433616088&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJkRKySQAZDTkR2E7chYqpGa4
