name,primary_type,all_types,phone,website,address,rating,reviews,status,maps_url,place_id
Gaurav Monga,service,point_of_interest|service|establishment,,,"2649, Block F, Sushant Lok 2, Sector 57, Gurugram, Haryana 122011, India",5,1,OPERATIONAL,https://maps.google.com/?cid=6171127811785708008&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJYyO_YwAjDTkR6FEFfQxApFU
"2653, Sushant Lok 2, Sector 57",apartment_building,apartment_building|point_of_interest|service|establishment,,,"Plot No. 2653, behind Hong Kong Bazaar, Block F, Sushant Lok 2, Sector 57, Gurugram, Haryana 122011, India",3,1,OPERATIONAL,https://maps.google.com/?cid=16343775711658737736&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJP-y4BNEjDTkRSIATrmrB0OI
Arinco Infra,service,point_of_interest|service|establishment,088009 00669,https://arincoinfra.com/,"2647, Ground Floor, Hong Kong Bazaar, Sushant Lok-II, Block F, Sushant Lok 2, Sector 57, Gurugram, Haryana 122011, India",,,OPERATIONAL,https://maps.google.com/?cid=5519619170832129383&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJMVnbGAAjDTkRZ53iRGSgmUw
D K Tailor,tailor,tailor|point_of_interest|service|establishment,095602 66957,,"Plot No F, 27J1, near Hong Kong Bazaar Road, Sushant Lok, Block F, Sushant Lok 2, Sector 56, Gurugram, Haryana 122011, India",5,1,OPERATIONAL,https://maps.google.com/?cid=1241179781461258779&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJOybDaWEjDTkRGzJlaG-OORE
Cloud Residency,lodging,lodging|point_of_interest|establishment,088609 35909,https://cloudresidency.com/,"F - 188, Block F, Sushant Lok 2, Sector 57, Gurugram, Haryana 122011, India",4.5,161,OPERATIONAL,https://maps.google.com/?cid=490782332076732889&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJLUPow_kjDTkR2bF4Re6bzwY
Riyaz Kala Kendra by Richa Makkar,association_or_organization,association_or_organization|point_of_interest|establishment,094164 37468,,"F- Block, Plot 2658, near Hong Kong Bazaar, Block F, Sushant Lok 2, Sector 57, Gurugram, Haryana 122003, India",5,26,OPERATIONAL,https://maps.google.com/?cid=11127244700954822117&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJEVSIadsjDTkR5YVC0Rnqa5o
TAGLIONI ALLONGÉ 2648,sports_school,sports_school|association_or_organization|point_of_interest|establishment,097116 22025,,"2648, Block F, Sushant Lok 2, Sector 57, Gurugram, Haryana 122011, India",5,3,OPERATIONAL,https://maps.google.com/?cid=5588911219843617570&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJDyFTBwAjDTkRIlP5oyTNj00
Pooja Chauhan Dry Cleaners,laundry,laundry|point_of_interest|service|establishment,079826 63665,,"F Block, near Hong Kong Bazaar, Block F, Sushant Lok 2, Sector 57, Gurugram, Haryana 122011, India",5,1,OPERATIONAL,https://maps.google.com/?cid=3574869214985528812&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJyc74mY8jDTkR7CWxTZx8nDE
Central Library,library,library|point_of_interest|service|establishment,085957 51509,,"Central Library, 2622, Block F, Sushant Lok 2, Sector 57, Gurugram, Haryana 122011, India",4.9,335,OPERATIONAL,https://maps.google.com/?cid=607817322209717170&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJTXoUWmUjDTkRsqujWqJmbwg
Santosh's Nest,apartment_building,apartment_building|point_of_interest|service|establishment,,,"2646, Second floor, Block F, Sushant Lok 2, Sector 57, Gurugram, Haryana 122011, India",5,1,OPERATIONAL,https://maps.google.com/?cid=12868154628249016601&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJA6fpFwAjDTkRGdmUu3TelLI
Wonder Child Speech Therapy Centre In Gurgaon | Child Development Centre | Occupational Therapy | Autism Centre,service,medical_clinic|school|educational_institution|health|point_of_interest|service|establishment,097184 80072,http://wonderchildclinic.com/,"plot 2645, Huda Block F, Block F, Sushant Lok 2, Sector 57, Gurugram, Haryana 122003, India",4.8,86,OPERATIONAL,https://maps.google.com/?cid=4285723113654146255&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ3dtuE-YjDTkRz1QJE3fyeTs
Utpal (Chhibber's Kuteer at First Floor),apartment_building,apartment_building|point_of_interest|service|establishment,,,"2624, near, Hong Kong Bazaar Rd, Block F, Sushant Lok 2, Sector 57, Gurugram, Haryana 122011, India",,,OPERATIONAL,https://maps.google.com/?cid=14548445857704305599&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJJ4G8xcQjDTkRv-N3Nm125sk
Dewan villa,association_or_organization,association_or_organization|point_of_interest|service|establishment,,,"C39Q+WFR, Block F, Sushant Lok 2, Sector 57, Gurugram, Haryana 122011, India",,,OPERATIONAL,https://maps.google.com/?cid=2791052150928216855&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJn1XNGgAjDTkRF5OqxSTPuyY
STAYHIVES Co-living PG 57,lodging,lodging|point_of_interest|establishment,,,"F 27, Sushant Lok 2 Main Rd, behind Hong Kong Bazaar, Block F, J / 4, Sector 57, Gurugram, Haryana 122003, India",4.3,3,OPERATIONAL,https://maps.google.com/?cid=14086576024731190408&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJv6T3ZDIjDTkRiASjt0KSfcM
Alka Humanities Tutorials,,point_of_interest|establishment,,,"2645, Block F, Sushant Lok 2, Sector 57, Gurugram, Haryana 122003, India",,,OPERATIONAL,https://maps.google.com/?cid=15314206825308813177&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJGXRRxmwjDTkRefdkL_j9htQ
JSS Recidency,apartment_building,apartment_building|point_of_interest|service|establishment,,,"C39Q+RGG, 195, Rd to F Block, Sushant Lok-II, Block F, Sushant Lok III, Sector 57, Gurugram, Haryana 122011, India",,,OPERATIONAL,https://maps.google.com/?cid=16607901913879725948&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJl-03PQAjDTkRfMdUWcwee-Y
2644,apartment_building,apartment_building|point_of_interest|service|establishment,,,"2644, Block F, Sushant Lok 2, Sector 57, Gurugram, Haryana 122011, India",5,1,OPERATIONAL,https://maps.google.com/?cid=17513629435195709225&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJtw61DGIjDTkRKVeqHC7pDPM
Aashiana 2624,apartment_building,apartment_building|point_of_interest|service|establishment,,,"Plot 2624, Huda, Block F, Sushant Lok 2, Sector 57, Gurugram, Haryana 122011, India",3.7,3,OPERATIONAL,https://maps.google.com/?cid=723718668564761236&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJZ-sgr-IjDTkRlAofbUsqCwo
Palindrome Residence,apartment_building,apartment_building|lodging|point_of_interest|service|establishment,,,"2662 FF, Huda, Sushant Lok 2, Sector 57, Gurugram, Haryana 122011, India",,,OPERATIONAL,https://maps.google.com/?cid=10908229175027770179&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJMyOXiZUjDTkRQyMV8qPQYZc
Sangeeta Lalit residence,private_guest_room,private_guest_room|lodging|point_of_interest|establishment,,,"C39Q+RGG, Block F, Sushant Lok III, Sector 57, Gurugram, Haryana 122011, India",,,OPERATIONAL,https://maps.google.com/?cid=17484120218847517942&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJNSUe8bQjDTkR9pyhRrQSpPI
"Yaruki Japanese Language Online Classes (Foreign Language School ,Gurgaon )",educational_institution,educational_institution|point_of_interest|establishment,099998 80698,,"online japanese classes, Park Royal, Hong Kong Bazaar Rd, Block E, Sector 56, Gurugram, Haryana 122011, India",5,55,OPERATIONAL,https://maps.google.com/?cid=10866516095777607413&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJV3pFDOsjDTkR9Y7j2tCezZY
Puja tutor (competitive level) and school projects,educational_institution,educational_institution|point_of_interest|establishment,096816 65554,,"129, block-A, opp. devinder vihar, Block E, Sector 56, Gurugram, Haryana 122011, India",5,1,OPERATIONAL,https://maps.google.com/?cid=17095043275133288172&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJXfg-W3sjDTkR7P4_CknLPe0
Park Royal,apartment_building,apartment_building|service|point_of_interest|establishment,,,"Park Royal, Plot No. GH-80, Golf Course Ext Rd, Block E, Sector 56, Gurugram, Haryana 122011, India",4.4,10,OPERATIONAL,https://maps.google.com/?cid=6551065686718973355&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJaeKNmAUiDTkRq4UidYgP6lo
Domino's Pizza,pizza_restaurant,pizza_restaurant|restaurant|point_of_interest|food|establishment,1800 208 1234,https://pizzaonline.dominos.co.in/postorder-ui/selectRestaurant?&deliveryType=DINEIN&storePage=true&isFromHome=true,"Ground Floor and Mezzanine Shop Nos, R2 G04 and G05, Block-H, Sushant Lok III, Sector 57, Gurugram, Haryana 122003, India",,,OPERATIONAL,https://maps.google.com/?cid=437758227102857155&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJAUlQuwUiDTkRw3f4x8k6EwY
Ingenious ConTech Solutions,corporate_office,corporate_office|point_of_interest|establishment,,,"A-103, Gulmohar Apartments, Plot No. 81, opposite Hong Kong Bazaar, Block E, Sector 56, Gurugram, Haryana 122011, India",,,OPERATIONAL,https://maps.google.com/?cid=17968670244202372730&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJXRpubAAjDTkRel7Qj2KKXfk
ECOLOGICS INDIA PVT LTD,corporate_office,corporate_office|manufacturer|service|point_of_interest|establishment,0124 410 3555,,"Second Floor, F- Block, Plot No. 59C, Sushant Lok-II, Block E, Sector 57, Gurugram, Haryana 122002, India",4.9,117,OPERATIONAL,https://maps.google.com/?cid=16585672162798177960&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJV2XDCAwjDTkRqI6rGPUkLOY
Backup of important data,hospital,hospital|service|health|point_of_interest|establishment,,,"Block E, Sector 63A, Gurugram, Haryana 122011, India",,,OPERATIONAL,https://maps.google.com/?cid=14438035437073304404&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJPxJ2nBwjDTkRVItB6bs0Xsg
Alignspace – Interior Design and Architecture,general_contractor,general_contractor|service|point_of_interest|establishment,,https://www.alignspacedesign.com/,"Block E, South City I, Sector 41, Gurugram, Haryana 122011, India",5,3,OPERATIONAL,https://maps.google.com/?cid=2391888071631673139&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ98Pm-gEjDTkRM5cZRIexMSE
Racold Geyser Service centre,service,service|point_of_interest|establishment,099589 48225,,"189, Block E, Sector 56, Gurugram, Haryana 122011, India",4.2,22,OPERATIONAL,https://maps.google.com/?cid=15432633024857367308&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJBZx8cNgjDTkRDOOVc_i5K9Y
Made home care sarvice,doctor,doctor|health|point_of_interest|establishment,,,"Hong kagn, bazar, Block E, Sector 56, Gurugram, Haryana 122011, India",,,OPERATIONAL,https://maps.google.com/?cid=700120236407721089&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJsQbH6R0jDTkRgQwlR6VTtwk
Home,apartment_building,apartment_building|service|point_of_interest|establishment,,,"28, Block E, Sector 56, Gurugram, Haryana 122011, India",5,1,OPERATIONAL,https://maps.google.com/?cid=16799136267757610500&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ9ce6BAAjDTkRBOYSDW6FIuk
Park Royal Apartments A-Block,apartment_building,apartment_building|service|point_of_interest|establishment,,,"B-Block, Gulmohar Apartment 3, GH76, Block E, Sector 56, Gurugram, Haryana 122011, India",3,2,OPERATIONAL,https://maps.google.com/?cid=14740478720654355647&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJgUyq0VUjDTkRv6zOS0yzkMw
Gajna Overseas (OPC) Private Limited,corporate_office,corporate_office|point_of_interest|establishment,098117 89665,https://gajnaoverseas.com/,"505, Park Royal Apartments, GH-80, Block E, Sector 56, Gurugram, Haryana 122011, India",,,OPERATIONAL,https://maps.google.com/?cid=6075867569211645233&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ4-j2iwUiDTkRMR0t5VzRUVQ
Deepak sharma,association_or_organization,association_or_organization|point_of_interest|establishment,,,"Gulmohar Apartments, Block E, Sector 56, Gurugram, Haryana 122011, India",,,CLOSED_TEMPORARILY,https://maps.google.com/?cid=8846181676645223193&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJlyoEYwAjDTkRGQsCp13zw3o
Gulmohar Apartments,apartment_building,apartment_building|service|point_of_interest|establishment,,,"GH-81, Block E, Sector 56, Gurugram, Haryana 122011, India",4.1,57,OPERATIONAL,https://maps.google.com/?cid=16505553655902387995&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJe4exdgUiDTkRGz82kZmBD-U
Bharat ac service repair shop,service,service|point_of_interest|establishment,096503 03734,https://bharatacrepairshop.com/,"162, Block E, Sector 56, Gurugram, Haryana 122011, India",4.8,270,OPERATIONAL,https://maps.google.com/?cid=6010727120380687784&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJmbqjTdAjDTkRqPUYRHhkalM
"Medanta Lab (ECG /ECHO/TMT/ NIPT , 2D- 3D-4D ULTRASOUND / 3T- 1.5 T. MRI / CT SCAN) CT coronary IN SECTOR 57 GURGAON )",medical_clinic,medical_lab|medical_clinic|doctor|health|point_of_interest|establishment,097111 44188,https://www.facebook.com/pathalogylabs?mibextid=ZbWKwL,"Sector 57 House No, Ground Floor, G238, near Hong Kong Bazaar, Block E, Sector 56, Gurugram, Haryana 122003, India",4.6,69,OPERATIONAL,https://maps.google.com/?cid=6757898248396217741&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJw6ibWpgjDTkRjR3k66bgyF0
Shree Shyam Fruit And Vegetable Shop,food_store,food_store|store|point_of_interest|food|establishment,092118 59500,,"C3CV+64G, Block E, Sector 56, Gurugram, Haryana 122011, India",5,2,OPERATIONAL,https://maps.google.com/?cid=17756715894336893457&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJFyrCJQAjDTkREbJ72waHbPY
E136 Sushant Lok 2,housing_complex,housing_complex|service|point_of_interest|establishment,,,"136, Block E, Sector 56, Gurugram, Haryana 122011, India",,,OPERATIONAL,https://maps.google.com/?cid=805943943892867487&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJTYzWYiIjDTkRn5mcNL9JLws
iRasus Technologies Private Limited,,point_of_interest|establishment,077374 86223,https://irasus.com/,"Desqworx, Club Patio, Block E, South City-1, Sector 56, Gurugram, Haryana 122011, India",,,OPERATIONAL,https://maps.google.com/?cid=1772039927162299041&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJs9750G8jDTkRoWJR0uyMlxg
Puri Sector 61,housing_complex,housing_complex|service|point_of_interest|establishment,,https://purisector61gurgaon.com/,"Puri Constructions, Close, to, Golf Course Ext Rd, Block E, Sector 61, Gurugram, Haryana 122011, India",5,1,OPERATIONAL,https://maps.google.com/?cid=7611896024419928587&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ76Do_MIjDTkRCwrCyhrjomk
Eddie's Play Park,park,park|point_of_interest|establishment,,,"C3CW+27M, Block E, Sushant Lok 2, Sector 56, Gurugram, Haryana 122011, India",4,3,OPERATIONAL,https://maps.google.com/?cid=15430183112810623219&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ3blP09sjDTkR8_BO2skFI9Y
"151, Block E",service,service|point_of_interest|establishment,,,"151, Block E, Sector 56, Gurugram, Haryana 122011, India",3.7,3,OPERATIONAL,https://maps.google.com/?cid=15403702421021722553&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJxWpUPOYjDTkRuQfTVr3xxNU
"E34, Sushant Lok 2",association_or_organization,service|association_or_organization|point_of_interest|establishment,,,"C39W+W38, Sushant Lok 2, Sector 57, Gurugram, Haryana 122011, India",,,OPERATIONAL,https://maps.google.com/?cid=17106237264333485749&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJb429RVsjDTkRtbYlwCiQZe0
Shirish Setia Home,apartment_building,apartment_building|service|point_of_interest|establishment,,,"197, Sushant Lok 2 Main Rd, Block E, Sector 56, Gurugram, Haryana 122011, India",,,OPERATIONAL,https://maps.google.com/?cid=12383027523278064431&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJS3JHVgAjDTkRL8vfoOxZ2as
Shirish Setia Home,apartment_building,apartment_building|service|point_of_interest|establishment,,,"197, Sushant Lok 2 Main Rd, Block E, Sector 56, Gurugram, Haryana 122011, India",,,OPERATIONAL,https://maps.google.com/?cid=4047302209313776603&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJK3mjcQAjDTkR2yPNdOrnKjg
"E-197 Sushant Lok 2, Sector 56, Gurgaon",apartment_building,apartment_building|service|point_of_interest|establishment,,,"197, Block E, Sector 56, Gurugram, Haryana 122011, India",3,1,OPERATIONAL,https://maps.google.com/?cid=1511441953956459214&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJlRxjpBQjDTkRznIy_HK4-RQ
Aman E block 56,apartment_building,apartment_building|service|point_of_interest|establishment,,,"156, Block E, Sushant Lok 2, Sector 56, Gurugram, Haryana 122011, India",5,1,OPERATIONAL,https://maps.google.com/?cid=15775891769173108295&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJv8ET0xgjDTkRR2aS1Po579o
The Best Art School,educational_institution,educational_institution|point_of_interest|establishment,,,"H-no, 158, Block E, Sector 56, Gurugram, Haryana 122011, India",,,OPERATIONAL,https://maps.google.com/?cid=1195356872748106325&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJraWKKHojDTkRVQL5E77ClhA
Commune Florence,lodging,lodging|service|point_of_interest|establishment,099712 94321,https://communeapartment.com/commune-florence/,"E 195, Golf Course Ext Rd, near club Florence, Sushant Lok 2, Sector 56, Gurugram, Haryana 122011, India",4.8,52,OPERATIONAL,https://maps.google.com/?cid=12622025230918989954&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ5fH3dQgjDTkRgrjxuhJxKq8
DIKKU TRAVELS,taxi_service,taxi_service|transportation_service|service|point_of_interest|establishment,,,"189, Block E, Sector 56, Gurugram, Haryana 122011, India",5,2,OPERATIONAL,https://maps.google.com/?cid=3691681203987977206&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJh8xrzIkjDTkR9pOw4358OzM
EMPIRE ESTATE,real_estate_agency,real_estate_agency|service|point_of_interest|establishment,,,"165, Sushant Lok, Block E, Sector 56, Gurugram, Haryana 122011, India",,,OPERATIONAL,https://maps.google.com/?cid=10371945904576992732&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJCeoXXgAjDTkR3BXh59iN8I8
Siddharth homes,apartment_building,apartment_building|service|point_of_interest|establishment,,,"60, Block E, Sector 56, Gurugram, Haryana 122011, India",,,OPERATIONAL,https://maps.google.com/?cid=4545710490899169217&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJd2gSsBEjDTkRwb_PdZubFT8
Unitech Park,,point_of_interest|establishment,,http://www.unitechgroup.com/commercial-properties/gurgaon/unitech-cyber-park.asp,"C3CV+3R4, Block E, Sector 56, Gurugram, Haryana 122011, India",4.7,10,OPERATIONAL,https://maps.google.com/?cid=13311348399810252701&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJrWZDReIjDTkRnY8n1Ndou7g
MediVenue,medical_clinic,medical_clinic|health|point_of_interest|establishment,081786 88392,https://www.medivenue.com/,"E - 189, Empire Floors, Lower ground floor, Empire Floors, Block E, Sector 56, Gurugram, Haryana 122011, India",,,OPERATIONAL,https://maps.google.com/?cid=7360111358375897512&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ4TLWF9UjDTkRqClQ70heJGY
M/S Lerpian Research and Analytics Private Limited,consultant,consultant|service|point_of_interest|establishment,099532 75218,http://onlinepatentfiling.com/,"A-130, kendriya Vihar, Sector 56, Gurugram, Block E, Sector 56, Gurugram, Haryana 122011, India",1,1,OPERATIONAL,https://maps.google.com/?cid=15054490853255554177&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJqTn7WAQiDTkRgSSqPqtL7NA
Yaara Di Haveli,lodging,lodging|point_of_interest|establishment,,,"E 194 B, Sushant Lok 2, Sector 56, Gurugram, Haryana 122011, India",5,2,OPERATIONAL,https://maps.google.com/?cid=8943764948683840835&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJVR0hbfwjDTkRQ93jsNWiHnw
Verma Residence,housing_complex,housing_complex|service|point_of_interest|establishment,,,"E 134Sushant, Lok 2, Block E, Sector 56, Gurugram, Haryana 122011, India",,,OPERATIONAL,https://maps.google.com/?cid=13699112334514710669&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJmSc4z7EjDTkRjejrVBYGHb4
Gugu's Kitchen,indian_restaurant,indian_restaurant|restaurant|food|point_of_interest|establishment,081598 04538,https://zomato.onelink.me/xqzv/r2000we6,"C3CW+89G, Block E, Sector 56, Gurugram, Haryana 122011, India",5,38,OPERATIONAL,https://maps.google.com/?cid=1346228377112454102&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJddifMgAjDTkR1qNWjJPDrhI
Artius Inc,service,service|point_of_interest|establishment,0124 408 6109,,"E-189 Basement, Sushant Lok 2, Sector 56, Gurugram, Haryana 122011, India",4.6,11,CLOSED_TEMPORARILY,https://maps.google.com/?cid=14225474275171123448&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJg7Mz2gAiDTkR-EAIxXsJa8U
Abbas Furniture,furniture_store,furniture_store|home_improvement_store|home_goods_store|wholesaler|store|manufacturer|service|point_of_interest|establishment,063960 77466,http://abbasfurniture.com/,"Shushant Lok 2, Sector 56, Gurugram, Haryana 122011, India",5,2,OPERATIONAL,https://maps.google.com/?cid=15698224424284848842&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJl1RwQnEjDTkRygLc7fBL29k
Play-Win Sports Academy,swimming_pool,swimming_pool|sports_activity_location|point_of_interest|establishment,092112 43284,,"Gate No 5, Shalom Presidency School, inside Shalom Presidency School, opposite Marengo Asia Hospital, Shushant Lok 2, Sector 56, Gurugram, Haryana 122011, India",5,3,OPERATIONAL,https://maps.google.com/?cid=13507425837265074294&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJH4wCuYIjDTkRdjgezDsEdLs
"Sri Chaitanya Techno School, GURUGRAM CO",school,school|educational_institution|point_of_interest|establishment,070034 43413,https://srichaitanyaschool.net/school/Gurugram-Co_Sushant_Lok_2,"D-BLOCK, D-283, opposite Gate no-2, beside shalom presidency school, Shushant Lok 2, Sushant Lok 2, Sector 56, Gurugram, Haryana 122003, India",,,OPERATIONAL,https://maps.google.com/?cid=250760772752758383&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJXyiAnj4jDTkRb9aHH5jhegM
